User_ID,Full_Name,Department,Job_Title,Status,Last_Login
U05915,User_5915,Legal,Legal Assistant,Active,2026-01-12
U05916,User_5916,Legal,Legal Assistant,Active,2026-02-04
U05917,User_5917,HR,Payroll Specialist,Active,2026-03-06
U05918,User_5918,HR,HR Generalist,Active,2026-01-17
U05919,User_5919,Legal,Legal Assistant,Terminated,2026-03-06
U05920,User_5920,Finance,Finance Manager,Active,2026-02-20
U05921,User_5921,Sales,Sales Manager,Active,2026-03-20
U05922,User_5922,HR,Recruiter,Active,2026-01-16
U05923,User_5923,IT,Security Analyst,Active,2026-01-18
U05924,User_5924,IT,IT Manager,Active,2026-02-15
U05925,User_5925,HR,HR Generalist,Active,2026-03-14
U05926,User_5926,Finance,Finance Manager,Active,2026-03-25
U05927,User_5927,IT,IT Manager,Active,2026-01-13
U05928,User_5928,HR,Recruiter,Active,2026-02-22
U05929,User_5929,Operations,Logistics Coordinator,Active,2026-01-19
U05930,User_5930,Finance,Finance Manager,Active,2026-02-19
U05931,User_5931,HR,Recruiter,Active,2026-02-15
U05932,User_5932,Finance,Accountant,Active,2026-01-08
U05933,User_5933,Operations,Buyer,Active,2025-12-31
U05934,User_5934,Legal,Legal Assistant,Active,2025-12-28
U05935,User_5935,HR,Payroll Specialist,Active,2026-02-16
U05936,User_5936,IT,Security Analyst,Terminated,2026-02-15
U05937,User_5937,HR,Payroll Specialist,Active,2026-01-24
U05938,User_5938,HR,Payroll Specialist,Active,2026-03-24
U05939,User_5939,IT,IT Manager,Active,2026-03-06
U05940,User_5940,IT,System Admin,Active,2026-01-26
U05941,User_5941,IT,IT Manager,Active,2026-02-02
U05942,User_5942,Sales,Sales Manager,Active,2026-03-03
U05943,User_5943,HR,Recruiter,Active,2026-01-15
U05944,User_5944,HR,Payroll Specialist,Active,2026-01-23
U05945,User_5945,IT,IT Manager,Terminated,2026-02-28
U05946,User_5946,IT,System Admin,Terminated,2025-12-30
U05947,User_5947,IT,System Admin,Active,2026-03-15
U05948,User_5948,IT,Security Analyst,Active,2026-01-31
U05949,User_5949,Sales,Account Executive,Active,2026-02-08
U05950,User_5950,IT,IT Manager,Active,2026-02-17
U05951,User_5951,IT,Developer,Active,2026-02-25
U05952,User_5952,Operations,Warehouse Manager,Active,2026-02-23
U05953,User_5953,Operations,Buyer,Active,2026-03-28
U05954,User_5954,IT,System Admin,Active,2026-03-12
U05955,User_5955,Sales,Account Executive,Active,2026-03-03
U05956,User_5956,IT,IT Manager,Active,2026-01-28
U05957,User_5957,HR,HR Generalist,Active,2026-03-19
U05958,User_5958,Sales,Sales Manager,Active,2026-03-15
U05959,User_5959,Finance,Controller,Active,2026-01-01
U05960,User_5960,Legal,Counsel,Active,2026-03-16
U05961,User_5961,Legal,Counsel,Active,2026-01-29
U05962,User_5962,IT,IT Manager,Active,2025-12-31
U05963,User_5963,IT,IT Manager,Active,2026-02-19
U05964,User_5964,Finance,AP Clerk,Active,2026-02-04
U05965,User_5965,Sales,Account Executive,Active,2026-03-13
U05966,User_5966,Finance,Controller,Terminated,2026-02-09
U05967,User_5967,Operations,Warehouse Manager,Active,2026-03-15
U05968,User_5968,Legal,Legal Assistant,Active,2026-03-16
U05969,User_5969,Operations,Logistics Coordinator,Active,2026-02-06
U05970,User_5970,Finance,AP Clerk,Active,2026-02-15
U05971,User_5971,HR,Payroll Specialist,Active,2026-01-18
U05972,User_5972,IT,IT Manager,Active,2026-03-22
U05973,User_5973,Sales,Account Executive,Active,2026-03-03
U05974,User_5974,HR,Recruiter,Active,2026-03-03
U05975,User_5975,Operations,Warehouse Manager,Active,2026-03-28
U05976,User_5976,Operations,Logistics Coordinator,Active,2026-02-14
U05977,User_5977,IT,Security Analyst,Active,2026-03-15
U05978,User_5978,Operations,Warehouse Manager,Active,2025-12-28
U05979,User_5979,Finance,Controller,Active,2025-12-29
U05980,User_5980,IT,System Admin,Active,2026-03-14
U05981,User_5981,HR,Payroll Specialist,Active,2026-01-01
U05982,User_5982,Finance,Controller,Active,2025-12-30
U05983,User_5983,HR,Recruiter,Active,2026-01-04
U05984,User_5984,Sales,Account Executive,Active,2026-02-03
U05985,User_5985,Operations,Warehouse Manager,Active,2026-03-15
U05986,User_5986,Sales,Sales Manager,Active,2026-02-01
U05987,User_5987,HR,Recruiter,Active,2026-01-22
U05988,User_5988,IT,IT Manager,Active,2026-03-06
U05989,User_5989,Sales,Sales Manager,Active,2026-02-27
U05990,User_5990,IT,Security Analyst,Active,2026-02-26
U05991,User_5991,Sales,Sales Manager,Active,2026-03-01
U05992,User_5992,Finance,AP Clerk,Active,2026-02-02
U05993,User_5993,Legal,Legal Assistant,Active,2026-01-26
U05994,User_5994,Legal,Legal Assistant,Active,2026-01-01
U05995,User_5995,Finance,Finance Manager,Active,2026-01-23
U05996,User_5996,IT,IT Manager,Active,2026-02-18
U05997,User_5997,HR,Payroll Specialist,Active,2026-03-01
U05998,User_5998,Operations,Warehouse Manager,Active,2026-01-16
U05999,User_5999,HR,HR Generalist,Active,2026-01-27
U06000,User_6000,HR,Recruiter,Terminated,2026-03-02
U06001,User_6001,Operations,Warehouse Manager,Active,2026-02-01
U06002,User_6002,Sales,Sales Manager,Terminated,2026-03-11
U06003,User_6003,Operations,Logistics Coordinator,Active,2026-02-19
U06004,User_6004,IT,Developer,Terminated,2026-01-17
U06005,User_6005,Sales,Sales Manager,Active,2026-01-08
U06006,User_6006,Operations,Warehouse Manager,Active,2026-03-16
U06007,User_6007,Operations,Logistics Coordinator,Active,2026-03-02
U06008,User_6008,IT,IT Manager,Active,2026-01-30
U06009,User_6009,Legal,Legal Assistant,Active,2026-01-04
U06010,User_6010,Finance,Accountant,Active,2026-02-04
U06011,User_6011,HR,Payroll Specialist,Active,2026-03-22
U06012,User_6012,Sales,Account Executive,Terminated,2026-01-29
U06013,User_6013,Operations,Warehouse Manager,Active,2026-03-22
U06014,User_6014,Sales,Sales Manager,Active,2026-03-22
U06015,User_6015,Sales,Account Executive,Active,2026-03-19
U06016,User_6016,Sales,Account Executive,Terminated,2026-03-09
U06017,User_6017,Sales,Sales Manager,Terminated,2026-01-03
U06018,User_6018,Finance,Controller,Active,2026-01-10
U06019,User_6019,HR,Payroll Specialist,Active,2026-01-28
U06020,User_6020,Legal,Legal Assistant,Terminated,2026-03-02
U06021,User_6021,Finance,Finance Manager,Active,2026-03-23
U06022,User_6022,Operations,Buyer,Active,2025-12-30
U06023,User_6023,Sales,Sales Manager,Active,2026-02-04
U06024,User_6024,HR,HR Generalist,Active,2026-03-02
U06025,User_6025,Legal,Legal Assistant,Active,2026-03-10
U06026,User_6026,HR,HR Generalist,Active,2026-02-25
U06027,User_6027,HR,Payroll Specialist,Active,2025-12-28
U06028,User_6028,IT,Developer,Active,2025-12-29
U06029,User_6029,Finance,Controller,Active,2026-02-22
U06030,User_6030,Legal,Legal Assistant,Active,2026-03-14
U06031,User_6031,Legal,Counsel,Active,2026-02-15
U06032,User_6032,Sales,Account Executive,Active,2026-02-01
U06033,User_6033,IT,Security Analyst,Active,2025-12-29
U06034,User_6034,Finance,Finance Manager,Active,2026-01-07
U06035,User_6035,Operations,Buyer,Active,2026-01-26
U06036,User_6036,Finance,Accountant,Active,2026-03-03
U06037,User_6037,Operations,Warehouse Manager,Active,2026-01-24
U06038,User_6038,Sales,Account Executive,Active,2026-02-27
U06039,User_6039,Operations,Buyer,Active,2026-03-06
U06040,User_6040,Operations,Buyer,Active,2026-01-06
U06041,User_6041,Sales,Sales Manager,Active,2025-12-31
U06042,User_6042,Sales,Account Executive,Terminated,2026-03-06
U06043,User_6043,Sales,Sales Manager,Active,2026-01-05
U06044,User_6044,Operations,Logistics Coordinator,Active,2026-01-19
U06045,User_6045,Finance,Controller,Active,2026-02-06
U06046,User_6046,HR,Payroll Specialist,Active,2026-01-18
U06047,User_6047,IT,Developer,Active,2026-03-20
U06048,User_6048,Operations,Buyer,Active,2026-01-19
U06049,User_6049,Sales,Account Executive,Active,2025-12-31
U06050,User_6050,IT,System Admin,Active,2026-01-12
U06051,User_6051,Legal,Legal Assistant,Active,2026-03-19
U06052,User_6052,Finance,Accountant,Active,2026-01-19
U06053,User_6053,IT,System Admin,Active,2026-03-27
U06054,User_6054,Finance,Controller,Active,2026-03-26
U06055,User_6055,Legal,Counsel,Active,2026-01-15
U06056,User_6056,HR,Payroll Specialist,Terminated,2026-03-16
U06057,User_6057,Sales,Account Executive,Active,2026-02-12
U06058,User_6058,Legal,Counsel,Active,2026-02-28
U06059,User_6059,HR,Payroll Specialist,Active,2025-12-30
U06060,User_6060,HR,Payroll Specialist,Active,2026-03-26
U06061,User_6061,Legal,Legal Assistant,Active,2026-02-19
U06062,User_6062,Operations,Warehouse Manager,Active,2026-01-27
U06063,User_6063,HR,Recruiter,Active,2026-02-18
U06064,User_6064,Legal,Legal Assistant,Active,2026-01-13
U06065,User_6065,Legal,Counsel,Active,2026-02-04
U06066,User_6066,Legal,Legal Assistant,Active,2026-03-21
U06067,User_6067,Sales,Sales Manager,Active,2026-03-02
U06068,User_6068,Legal,Legal Assistant,Terminated,2026-03-04
U06069,User_6069,Finance,Finance Manager,Active,2026-02-09
U06070,User_6070,Finance,Controller,Active,2026-02-23
U06071,User_6071,IT,IT Manager,Active,2026-01-12
U06072,User_6072,Finance,Finance Manager,Active,2026-01-20
U06073,User_6073,IT,IT Manager,Active,2026-01-18
U06074,User_6074,IT,Security Analyst,Active,2026-02-06
U06075,User_6075,HR,Recruiter,Active,2026-01-03
U06076,User_6076,Sales,Account Executive,Active,2026-03-21
U06077,User_6077,Finance,Finance Manager,Active,2026-01-21
U06078,User_6078,Legal,Counsel,Active,2026-03-24
U06079,User_6079,Finance,Controller,Active,2026-03-09
U06080,User_6080,IT,System Admin,Active,2026-03-17
U06081,User_6081,HR,HR Generalist,Terminated,2026-02-23
U06082,User_6082,Finance,Controller,Terminated,2026-03-03
U06083,User_6083,Sales,Sales Manager,Active,2025-12-29
U06084,User_6084,HR,Payroll Specialist,Active,2026-03-10
U06085,User_6085,Finance,Accountant,Active,2026-01-19
U06086,User_6086,IT,Developer,Active,2026-02-13
U06087,User_6087,Finance,Accountant,Active,2026-03-01
U06088,User_6088,Operations,Warehouse Manager,Active,2026-02-03
U06089,User_6089,Operations,Warehouse Manager,Active,2026-01-19
U06090,User_6090,Operations,Warehouse Manager,Active,2026-03-26
U06091,User_6091,Legal,Counsel,Active,2026-01-08
U06092,User_6092,HR,Recruiter,Active,2026-02-18
U06093,User_6093,Operations,Buyer,Active,2026-01-24
U06094,User_6094,Finance,Controller,Active,2026-03-21
U06095,User_6095,Operations,Warehouse Manager,Active,2026-01-09
U06096,User_6096,Finance,Accountant,Active,2026-03-06
U06097,User_6097,Finance,AP Clerk,Active,2026-01-29
U06098,User_6098,IT,IT Manager,Active,2026-01-21
U06099,User_6099,Operations,Logistics Coordinator,Terminated,2026-03-20
U06100,User_6100,HR,Payroll Specialist,Active,2026-03-11
U06101,User_6101,Sales,Sales Manager,Active,2026-01-31
U06102,User_6102,IT,IT Manager,Active,2026-03-16
U06103,User_6103,IT,Developer,Active,2026-01-31
U06104,User_6104,Sales,Sales Manager,Active,2026-02-01
U06105,User_6105,Operations,Buyer,Active,2026-02-21
U06106,User_6106,IT,Security Analyst,Active,2026-02-15
U06107,User_6107,Operations,Logistics Coordinator,Active,2026-02-18
U06108,User_6108,HR,HR Generalist,Active,2026-03-15
U06109,User_6109,Legal,Legal Assistant,Active,2026-02-28
U06110,User_6110,HR,Payroll Specialist,Active,2026-01-14
U06111,User_6111,Operations,Warehouse Manager,Active,2026-01-12
U06112,User_6112,Finance,AP Clerk,Active,2026-02-22
U06113,User_6113,Finance,Accountant,Active,2026-02-07
U06114,User_6114,Sales,Account Executive,Active,2026-03-23
U06115,User_6115,Operations,Logistics Coordinator,Active,2026-02-12
U06116,User_6116,Operations,Buyer,Active,2026-03-04
U06117,User_6117,Operations,Buyer,Active,2026-02-02
U06118,User_6118,Legal,Legal Assistant,Terminated,2026-02-14
U06119,User_6119,HR,Recruiter,Active,2026-03-08
U06120,User_6120,IT,Developer,Active,2026-03-21
U06121,User_6121,Legal,Legal Assistant,Active,2026-02-05
U06122,User_6122,Sales,Account Executive,Active,2026-03-19
U06123,User_6123,Finance,Finance Manager,Active,2026-02-01
U06124,User_6124,Sales,Account Executive,Active,2026-01-14
U06125,User_6125,Legal,Counsel,Terminated,2026-01-13
U06126,User_6126,Legal,Legal Assistant,Active,2026-01-04
U06127,User_6127,Operations,Logistics Coordinator,Active,2026-01-22
U06128,User_6128,Sales,Sales Manager,Active,2026-03-19
U06129,User_6129,Legal,Counsel,Active,2026-02-17
U06130,User_6130,Sales,Sales Manager,Terminated,2026-03-04
U06131,User_6131,HR,Payroll Specialist,Active,2026-03-23
U06132,User_6132,IT,System Admin,Active,2026-02-20
U06133,User_6133,Finance,Finance Manager,Active,2026-01-14
U06134,User_6134,Finance,AP Clerk,Active,2026-03-09
U06135,User_6135,Legal,Counsel,Terminated,2026-01-29
U06136,User_6136,IT,Developer,Active,2026-02-03
U06137,User_6137,Legal,Legal Assistant,Terminated,2026-02-12
U06138,User_6138,Legal,Counsel,Active,2026-02-15
U06139,User_6139,Sales,Sales Manager,Active,2026-01-25
U06140,User_6140,IT,Security Analyst,Active,2026-02-03
U06141,User_6141,IT,Security Analyst,Active,2026-02-22
U06142,User_6142,HR,Payroll Specialist,Active,2026-01-18
U06143,User_6143,Sales,Sales Manager,Active,2026-01-11
U06144,User_6144,Sales,Account Executive,Active,2026-02-09
U06145,User_6145,HR,HR Generalist,Active,2025-12-30
U06146,User_6146,Sales,Account Executive,Active,2025-12-28
U06147,User_6147,Operations,Buyer,Active,2026-02-10
U06148,User_6148,Operations,Logistics Coordinator,Active,2026-01-26
U06149,User_6149,Legal,Counsel,Active,2026-03-18
U06150,User_6150,IT,IT Manager,Active,2025-12-28
U06151,User_6151,Finance,Controller,Active,2026-03-03
U06152,User_6152,Legal,Counsel,Active,2026-03-22
U06153,User_6153,Sales,Account Executive,Active,2026-03-13
U06154,User_6154,Sales,Account Executive,Active,2026-03-10
U06155,User_6155,Finance,Accountant,Active,2026-03-20
U06156,User_6156,IT,Developer,Active,2026-03-20
U06157,User_6157,IT,IT Manager,Active,2026-03-07
U06158,User_6158,Operations,Buyer,Terminated,2026-01-25
U06159,User_6159,HR,Payroll Specialist,Terminated,2026-02-24
U06160,User_6160,Finance,Controller,Active,2026-03-18
U06161,User_6161,HR,HR Generalist,Active,2026-02-12
U06162,User_6162,Sales,Account Executive,Active,2026-01-12
U06163,User_6163,Finance,Accountant,Active,2026-01-12
U06164,User_6164,Operations,Logistics Coordinator,Terminated,2026-03-11
U06165,User_6165,Sales,Account Executive,Active,2026-02-23
U06166,User_6166,Legal,Legal Assistant,Active,2026-03-10
U06167,User_6167,Sales,Sales Manager,Active,2026-01-10
U06168,User_6168,IT,System Admin,Active,2026-02-04
U06169,User_6169,HR,Payroll Specialist,Active,2026-01-03
U06170,User_6170,Operations,Warehouse Manager,Active,2026-03-26
U06171,User_6171,IT,System Admin,Terminated,2026-02-19
U06172,User_6172,Operations,Buyer,Active,2026-01-22
U06173,User_6173,HR,Payroll Specialist,Active,2026-01-26
U06174,User_6174,IT,Security Analyst,Active,2026-01-30
U06175,User_6175,HR,HR Generalist,Active,2026-03-26
U06176,User_6176,HR,Recruiter,Active,2026-01-03
U06177,User_6177,Sales,Sales Manager,Active,2026-03-26
U06178,User_6178,Legal,Legal Assistant,Active,2026-03-12
U06179,User_6179,Legal,Counsel,Active,2026-01-20
U06180,User_6180,Finance,Controller,Terminated,2026-02-27
U06181,User_6181,Sales,Sales Manager,Terminated,2026-02-08
U06182,User_6182,Sales,Sales Manager,Active,2026-01-15
U06183,User_6183,HR,Payroll Specialist,Active,2026-01-23
U06184,User_6184,Legal,Counsel,Active,2026-02-26
U06185,User_6185,Sales,Account Executive,Terminated,2026-02-24
U06186,User_6186,Operations,Logistics Coordinator,Active,2026-02-23
U06187,User_6187,IT,IT Manager,Terminated,2026-02-13
U06188,User_6188,Legal,Counsel,Active,2026-03-08
U06189,User_6189,Sales,Sales Manager,Active,2026-01-02
U06190,User_6190,IT,IT Manager,Active,2026-03-26
U06191,User_6191,HR,HR Generalist,Active,2026-01-23
U06192,User_6192,IT,Security Analyst,Active,2025-12-31
U06193,User_6193,HR,Payroll Specialist,Active,2026-01-31
U06194,User_6194,Legal,Legal Assistant,Active,2026-01-14
U06195,User_6195,Finance,AP Clerk,Active,2026-03-19
U06196,User_6196,Legal,Counsel,Active,2026-02-10
U06197,User_6197,IT,IT Manager,Active,2026-02-28
U06198,User_6198,Operations,Logistics Coordinator,Active,2026-02-25
U06199,User_6199,IT,Security Analyst,Active,2026-02-01
U06200,User_6200,Finance,AP Clerk,Active,2026-02-22
U06201,User_6201,Finance,Accountant,Active,2026-02-27
U06202,User_6202,Legal,Counsel,Active,2026-02-10
U06203,User_6203,HR,Payroll Specialist,Active,2026-02-12
U06204,User_6204,HR,Recruiter,Active,2026-03-03
U06205,User_6205,Finance,Finance Manager,Active,2026-02-20
U06206,User_6206,HR,HR Generalist,Active,2025-12-28
U06207,User_6207,IT,System Admin,Active,2026-02-14
U06208,User_6208,Legal,Legal Assistant,Active,2026-02-02
U06209,User_6209,Legal,Counsel,Active,2026-02-07
U06210,User_6210,Operations,Buyer,Active,2026-03-27
U06211,User_6211,Sales,Account Executive,Active,2026-01-15
U06212,User_6212,Operations,Buyer,Active,2026-02-18
U06213,User_6213,Sales,Sales Manager,Active,2026-03-17
U06214,User_6214,HR,Payroll Specialist,Active,2026-01-23
U06215,User_6215,Finance,AP Clerk,Terminated,2026-02-09
U06216,User_6216,Operations,Logistics Coordinator,Active,2026-02-15
U06217,User_6217,Sales,Account Executive,Active,2026-02-19
U06218,User_6218,Legal,Counsel,Active,2026-02-01
U06219,User_6219,Operations,Warehouse Manager,Active,2026-03-23
U06220,User_6220,Sales,Sales Manager,Active,2026-03-06
U06221,User_6221,Operations,Logistics Coordinator,Active,2026-01-08
U06222,User_6222,Sales,Account Executive,Active,2026-03-19
U06223,User_6223,Legal,Legal Assistant,Terminated,2026-03-10
U06224,User_6224,IT,System Admin,Active,2026-02-25
U06225,User_6225,Legal,Legal Assistant,Active,2026-01-25
U06226,User_6226,Finance,Controller,Active,2026-01-23
U06227,User_6227,Operations,Buyer,Active,2026-01-23
U06228,User_6228,Operations,Warehouse Manager,Active,2026-02-15
U06229,User_6229,Sales,Sales Manager,Active,2026-03-25
U06230,User_6230,HR,Recruiter,Active,2026-03-22
U06231,User_6231,Finance,AP Clerk,Active,2026-02-02
U06232,User_6232,HR,HR Generalist,Active,2026-01-22
U06233,User_6233,Sales,Sales Manager,Active,2026-02-12
U06234,User_6234,HR,HR Generalist,Active,2026-01-29
U06235,User_6235,Finance,AP Clerk,Active,2026-01-10
U06236,User_6236,Legal,Counsel,Active,2026-01-12
U06237,User_6237,Legal,Counsel,Active,2026-02-01
U06238,User_6238,IT,IT Manager,Active,2025-12-29
U06239,User_6239,IT,IT Manager,Active,2026-02-21
U06240,User_6240,Operations,Warehouse Manager,Active,2026-01-12
U06241,User_6241,Legal,Legal Assistant,Active,2026-02-28
U06242,User_6242,Operations,Logistics Coordinator,Active,2026-02-23
U06243,User_6243,Finance,Accountant,Active,2026-02-06
U06244,User_6244,IT,IT Manager,Active,2026-02-03
U06245,User_6245,Sales,Account Executive,Active,2026-03-07
U06246,User_6246,Operations,Warehouse Manager,Active,2026-01-05
U06247,User_6247,Legal,Legal Assistant,Active,2026-02-25
U06248,User_6248,Sales,Account Executive,Active,2026-02-21
U06249,User_6249,Sales,Sales Manager,Active,2026-01-07
U06250,User_6250,Finance,Finance Manager,Active,2026-02-12
U06251,User_6251,Legal,Legal Assistant,Active,2026-03-18
U06252,User_6252,HR,HR Generalist,Active,2026-01-11
U06253,User_6253,Sales,Account Executive,Active,2026-02-11
U06254,User_6254,Legal,Counsel,Active,2026-01-29
U06255,User_6255,IT,System Admin,Active,2026-02-15
U06256,User_6256,HR,Recruiter,Active,2026-01-06
U06257,User_6257,HR,Payroll Specialist,Active,2026-01-17
U06258,User_6258,Sales,Account Executive,Active,2026-01-12
U06259,User_6259,Legal,Legal Assistant,Active,2026-03-28
U06260,User_6260,Legal,Counsel,Active,2026-02-23
U06261,User_6261,HR,Recruiter,Active,2026-03-02
U06262,User_6262,IT,Developer,Active,2026-01-20
U06263,User_6263,Finance,Accountant,Active,2026-03-20
U06264,User_6264,Finance,AP Clerk,Active,2026-01-26
U06265,User_6265,Operations,Buyer,Active,2026-02-19
U06266,User_6266,Operations,Logistics Coordinator,Active,2026-03-18
U06267,User_6267,IT,Developer,Active,2026-01-23
U06268,User_6268,Finance,Finance Manager,Active,2026-03-05
U06269,User_6269,HR,Recruiter,Active,2026-03-07
U06270,User_6270,Finance,AP Clerk,Active,2026-03-26
U06271,User_6271,Sales,Account Executive,Active,2026-02-22
U06272,User_6272,Operations,Buyer,Active,2026-03-03
U06273,User_6273,IT,Developer,Active,2026-02-19
U06274,User_6274,HR,HR Generalist,Active,2026-03-15
U06275,User_6275,IT,Security Analyst,Active,2026-03-20
U06276,User_6276,IT,System Admin,Active,2026-01-25
U06277,User_6277,IT,System Admin,Active,2026-01-11
U06278,User_6278,Legal,Legal Assistant,Active,2026-01-10
U06279,User_6279,IT,Security Analyst,Active,2026-01-06
U06280,User_6280,HR,Payroll Specialist,Active,2026-03-16
U06281,User_6281,IT,System Admin,Terminated,2026-01-07
U06282,User_6282,Finance,Accountant,Active,2025-12-28
U06283,User_6283,IT,IT Manager,Active,2026-02-20
U06284,User_6284,IT,Security Analyst,Active,2026-03-20
U06285,User_6285,IT,Security Analyst,Active,2026-02-03
U06286,User_6286,Finance,AP Clerk,Active,2025-12-28
U06287,User_6287,Sales,Account Executive,Active,2026-03-28
U06288,User_6288,Sales,Sales Manager,Active,2026-02-10
U06289,User_6289,IT,Developer,Active,2026-01-17
U06290,User_6290,Operations,Buyer,Active,2026-01-17
U06291,User_6291,Finance,Accountant,Active,2026-01-02
U06292,User_6292,Operations,Buyer,Active,2026-01-03
U06293,User_6293,Operations,Logistics Coordinator,Terminated,2026-03-17
U06294,User_6294,Operations,Buyer,Active,2026-02-28
U06295,User_6295,HR,HR Generalist,Active,2026-01-30
U06296,User_6296,Finance,Finance Manager,Active,2026-02-19
U06297,User_6297,Operations,Buyer,Active,2026-01-27
U06298,User_6298,Legal,Legal Assistant,Active,2026-03-24
U06299,User_6299,Legal,Legal Assistant,Active,2026-03-22
U06300,User_6300,IT,Developer,Active,2025-12-30
U06301,User_6301,HR,Payroll Specialist,Active,2026-01-30
U06302,User_6302,HR,Recruiter,Active,2026-03-27
U06303,User_6303,Sales,Sales Manager,Active,2026-02-08
U06304,User_6304,Operations,Warehouse Manager,Active,2026-02-19
U06305,User_6305,HR,Payroll Specialist,Active,2026-02-07
U06306,User_6306,HR,Recruiter,Active,2026-01-14
U06307,User_6307,Sales,Sales Manager,Active,2026-01-27
U06308,User_6308,IT,IT Manager,Active,2026-03-28
U06309,User_6309,Legal,Legal Assistant,Active,2026-02-24
U06310,User_6310,Sales,Sales Manager,Active,2026-03-09
U06311,User_6311,IT,IT Manager,Active,2026-03-22
U06312,User_6312,HR,Recruiter,Active,2026-01-18
U06313,User_6313,Sales,Sales Manager,Active,2026-02-05
U06314,User_6314,Operations,Logistics Coordinator,Active,2026-03-26
U06315,User_6315,Operations,Buyer,Active,2026-02-24
U06316,User_6316,IT,IT Manager,Active,2026-01-12
U06317,User_6317,HR,Recruiter,Active,2026-02-28
U06318,User_6318,IT,Developer,Active,2026-02-13
U06319,User_6319,HR,Payroll Specialist,Active,2026-03-16
U06320,User_6320,IT,Developer,Active,2026-02-06
U06321,User_6321,Sales,Account Executive,Active,2026-02-18
U06322,User_6322,Sales,Account Executive,Active,2025-12-31
U06323,User_6323,Operations,Buyer,Active,2026-01-27
U06324,User_6324,HR,Recruiter,Active,2026-03-07
U06325,User_6325,Operations,Logistics Coordinator,Active,2026-02-25
U06326,User_6326,Operations,Logistics Coordinator,Active,2026-02-07
U06327,User_6327,HR,Payroll Specialist,Active,2026-01-13
U06328,User_6328,IT,IT Manager,Active,2026-03-25
U06329,User_6329,Legal,Legal Assistant,Active,2026-03-25
U06330,User_6330,HR,Payroll Specialist,Active,2026-03-23
U06331,User_6331,IT,Developer,Active,2026-01-12
U06332,User_6332,HR,Payroll Specialist,Active,2026-02-19
U06333,User_6333,Finance,Controller,Active,2026-03-01
U06334,User_6334,Legal,Legal Assistant,Active,2026-03-18
U06335,User_6335,Sales,Sales Manager,Terminated,2026-01-22
U06336,User_6336,HR,Payroll Specialist,Active,2026-02-08
U06337,User_6337,Finance,AP Clerk,Active,2026-01-20
U06338,User_6338,Operations,Logistics Coordinator,Active,2026-02-22
U06339,User_6339,Operations,Buyer,Active,2026-01-25
U06340,User_6340,Finance,AP Clerk,Active,2026-03-23
U06341,User_6341,IT,Security Analyst,Active,2026-01-25
U06342,User_6342,Finance,AP Clerk,Active,2026-03-25
U06343,User_6343,IT,IT Manager,Active,2026-02-09
U06344,User_6344,Sales,Account Executive,Active,2026-02-23
U06345,User_6345,HR,HR Generalist,Active,2026-01-14
U06346,User_6346,Finance,Controller,Active,2026-02-03
U06347,User_6347,Legal,Legal Assistant,Terminated,2026-01-20
U06348,User_6348,Finance,Accountant,Active,2026-02-10
U06349,User_6349,IT,System Admin,Active,2026-01-22
U06350,User_6350,Operations,Logistics Coordinator,Active,2025-12-28
U06351,User_6351,HR,Recruiter,Active,2026-01-26
U06352,User_6352,Operations,Warehouse Manager,Active,2026-03-21
U06353,User_6353,Finance,Accountant,Active,2026-01-03
U06354,User_6354,IT,Security Analyst,Active,2026-03-22
U06355,User_6355,Operations,Buyer,Active,2026-01-08
U06356,User_6356,Finance,Accountant,Active,2026-02-26
U06357,User_6357,Sales,Account Executive,Active,2026-02-27
U06358,User_6358,IT,Developer,Active,2026-02-02
U06359,User_6359,Sales,Sales Manager,Active,2026-01-22
U06360,User_6360,Operations,Buyer,Active,2026-02-13
U06361,User_6361,IT,Security Analyst,Terminated,2026-02-15
U06362,User_6362,Finance,AP Clerk,Active,2026-01-12
U06363,User_6363,Operations,Warehouse Manager,Active,2026-02-05
U06364,User_6364,Legal,Counsel,Active,2026-01-02
U06365,User_6365,IT,Security Analyst,Active,2026-03-07
U06366,User_6366,Sales,Account Executive,Active,2026-01-29
U06367,User_6367,Finance,Finance Manager,Terminated,2026-02-08
U06368,User_6368,HR,Recruiter,Active,2026-03-12
U06369,User_6369,Legal,Counsel,Active,2026-02-14
U06370,User_6370,IT,Security Analyst,Active,2025-12-31
U06371,User_6371,Finance,Accountant,Active,2026-02-04
U06372,User_6372,Operations,Buyer,Active,2026-01-08
U06373,User_6373,Legal,Legal Assistant,Active,2026-01-31
U06374,User_6374,Operations,Warehouse Manager,Active,2026-03-08
U06375,User_6375,Finance,Finance Manager,Active,2026-01-17
U06376,User_6376,HR,HR Generalist,Active,2026-03-18
U06377,User_6377,HR,HR Generalist,Active,2026-01-17
U06378,User_6378,Legal,Legal Assistant,Active,2026-02-27
U06379,User_6379,Operations,Logistics Coordinator,Active,2026-01-21
U06380,User_6380,IT,IT Manager,Active,2026-03-03
U06381,User_6381,Operations,Logistics Coordinator,Active,2026-02-28
U06382,User_6382,Finance,Finance Manager,Active,2026-01-24
U06383,User_6383,Legal,Legal Assistant,Active,2026-01-07
U06384,User_6384,IT,System Admin,Active,2026-03-14
U06385,User_6385,HR,Payroll Specialist,Active,2026-03-06
U06386,User_6386,HR,HR Generalist,Active,2026-01-17
U06387,User_6387,Operations,Warehouse Manager,Active,2026-01-15
